dialogue_id,turn_index,sentence_index,speaker,domain,sentence_text,sentence_id,bias_count,bias_score_norm,bias_label,severity,matched_terms,hurtlex_count,hurtlex_norm,hurtlex_label,hurtlex_severity,hurtlex_terms,hurtlex_cats,toxicity_score,toxicity_label
PMUL4915.json,14,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Thank you, my trip is planned, that is everything.",PMUL4915.json_14_0,0,0.0,0,0,,0,0.0,0,0,,,0.000544923881534487,0
PMUL4915.json,15,0,system,"restaurant, train","Okay, great.",PMUL4915.json_15_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007806278299540281,0
PMUL4915.json,15,1,system,"restaurant, train",Let us know if you need anything else.,PMUL4915.json_15_1,0,0.0,0,0,,1,0.125,1,1,know,asm,0.0006625502719543874,0
SNG1178.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I need to find an expensive restaurant in the west.,SNG1178.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0019999812357127666,0
SNG1178.json,1,0,system,restaurant,We have quite a few spots.,SNG1178.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.00058803177671507,0
SNG1178.json,1,1,system,restaurant,Do you have a specific type of food you'd like to eat?,SNG1178.json_1_1,0,0.0,0,0,,1,0.0769,1,1,do,asm,0.0008406882407143712,0
SNG1178.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No, I don't really care.",SNG1178.json_2_0,0,0.0,0,0,,1,0.1667,1,1,don,qas,0.016854843124747276,0
SNG1178.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you suggest one?,SNG1178.json_2_1,0,0.0,0,0,,1,0.25,1,1,can,om,0.0007651931373402476,0
SNG1178.json,3,0,system,restaurant,Tandoori Palace is an Indian restaurant.,SNG1178.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0010884539224207401,0
SNG1178.json,3,1,system,restaurant,Their food is lovely.,SNG1178.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006726735737174749,0
SNG1178.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",That sounds yummy!,SNG1178.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007280004792846739,0
SNG1178.json,4,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","What is their postcode and phone number, please?",SNG1178.json_4_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005915642832405865,0
SNG1178.json,5,0,system,restaurant,Their phone is 01223506055 and the postcode is cb43le.,SNG1178.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006590788834728301,0
SNG1178.json,5,1,system,restaurant,Would you like me to make a booking?,SNG1178.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0010645493166521192,0
SNG1178.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No, that is all I need today.",SNG1178.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008520675473846495,0
SNG1178.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Thank you!,SNG1178.json_6_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006528109079226851,0
SNG1178.json,7,0,system,restaurant,Thank you for using the Cambridge TownInfo centre.,SNG1178.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005387661512941122,0
SNG1178.json,7,1,system,restaurant,Have a great day!,SNG1178.json_7_1,0,0.0,0,0,,0,0.0,0,0,,,0.001691897283308208,0
MUL0764.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I need a train on Wednesday, arriving close to 14:45.",MUL0764.json_0_0,0,0.0,0,0,,1,0.1111,1,1,train,cds,0.000646245782263577,0
MUL0764.json,1,0,system,"train, hotel",And what are your departure and arrival stations?,MUL0764.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006574148428626359,0
MUL0764.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I will be leaving from Cambridge and arriving in Leicester.,MUL0764.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006129140965640545,0
MUL0764.json,3,0,system,"train, hotel",There are several trains that would get you Leicester by 14:45.,MUL0764.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006414438830688596,0
MUL0764.json,3,1,system,"train, hotel",Did you have a departure time in mind?,MUL0764.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007308212225325406,0
MUL0764.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I have no preference for departure time as long as I arrive by 14:45.,MUL0764.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005749842384830117,0
MUL0764.json,5,0,system,"train, hotel",Ok there is one that leaves Cambridge at 12:21 and arrives in Leicester at 14:06.,MUL0764.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005871978355571628,0
MUL0764.json,5,1,system,"train, hotel",Would you like to book that one?,MUL0764.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.00131388904992491,0
MUL0764.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes that sounds good, can you please give me the train ID and travel time?",MUL0764.json_6_0,0,0.0,0,0,,2,0.1333,1,1,"can, train","om, cds",0.0005500682163983583,0
MUL0764.json,7,0,system,"train, hotel",Yes that train's ID is TR2854 and the travel time of the journey is 105 minutes.,MUL0764.json_7_0,0,0.0,0,0,,1,0.0667,1,1,train,cds,0.0006104224012233317,0
MUL0764.json,7,1,system,"train, hotel",Is there anything else I can help you with?,MUL0764.json_7_1,0,0.0,0,0,,1,0.1111,1,1,can,om,0.0007456000312231481,0
MUL0764.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Yes I am looking for a guesthouse on the north side of town.,MUL0764.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008301771013066173,0
MUL0764.json,9,0,system,hotel,"There is the acorn guest house, out of 33 results, did you need internet, parking, or a certain star?",MUL0764.json_9_0,0,0.0,0,0,,1,0.0556,1,1,house,cds,0.000697122944984585,0
MUL0764.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No, I don't need internet or free parking.",MUL0764.json_10_0,0,0.0,0,0,,1,0.1111,1,1,don,qas,0.0038354264106601477,0
MUL0764.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Could you tell me the star ratings for those?,MUL0764.json_10_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006493574474006891,0
MUL0764.json,11,0,system,"train, hotel",The acorn guest house has a 4 start rating.,MUL0764.json_11_0,0,0.0,0,0,,1,0.125,1,1,house,cds,0.0006644786917604506,0
MUL0764.json,11,1,system,"train, hotel",Would you like to hear other options?,MUL0764.json_11_1,0,0.0,0,0,,0,0.0,0,0,,,0.000746838457416743,0
MUL0764.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No thanks, but can I have the postcode and price range for the Acorn, please?",MUL0764.json_12_0,0,0.0,0,0,,1,0.0667,1,1,can,om,0.000559766951482743,0
MUL0764.json,13,0,system,"train, hotel","Sure, the postcode for Acorn Guest House is cb41da and the price range is in the moderate range.",MUL0764.json_13_0,0,0.0,0,0,,1,0.0588,1,1,house,cds,0.0005796683253720403,0
MUL0764.json,14,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Great thank you that's all the info I need today.,MUL0764.json_14_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005896059446968138,0
MUL0764.json,15,0,system,"train, hotel",Wonderful.,MUL0764.json_15_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007703082519583404,0
MUL0764.json,15,1,system,"train, hotel",Please don't hesitate to contact me again for more help.,MUL0764.json_15_1,0,0.0,0,0,,1,0.0909,1,1,don,qas,0.0006174380541779101,0
MUL0764.json,15,2,system,"train, hotel",Good bye.,MUL0764.json_15_2,0,0.0,0,0,,0,0.0,0,0,,,0.0009150909027084708,0
SNG1024.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you find me a place to stay that is moderately priced and includes free parking?,SNG1024.json_0_0,0,0.0,0,0,,1,0.0625,1,1,can,om,0.0008151010842993855,0
SNG1024.json,1,0,system,hotel,I found 5 guesthouses for you.,SNG1024.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006241043447516859,0
SNG1024.json,1,1,system,hotel,What part of the towns do you prefer to stay?,SNG1024.json_1_1,0,0.0,0,0,,1,0.1,1,1,do,asm,0.0024362006224691868,0
SNG1024.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Any area would be fine.,SNG1024.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006350072799250484,0
SNG1024.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",But do any of the guesthouses have a 3 star rating?,SNG1024.json_2_1,0,0.0,0,0,,1,0.1,1,1,do,asm,0.0007740676519460976,0
SNG1024.json,3,0,system,hotel,Yes.,SNG1024.json_3_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008940021507441998,0
SNG1024.json,3,1,system,hotel,Does it matter what part of town?,SNG1024.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.002160044154152274,0
SNG1024.json,3,2,system,hotel,"There is one on the south, one on the north, and one on the west.",SNG1024.json_3_2,0,0.0,0,0,,0,0.0,0,0,,,0.0006657344056293368,0
SNG1024.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","The area doesn't matter, I just need to make sure I have a place to stay for 4 nights starting Saturday.",SNG1024.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008151368820108473,0
SNG1024.json,5,0,system,hotel,"All right, I can make a reservation at the Bridge Guest House if you tell me how many people are in your group.",SNG1024.json_5_0,0,0.0,0,0,,3,0.1304,1,2,"can, house, people","om, cds, cds",0.0005771461874246597,0
SNG1024.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",3 people.,SNG1024.json_6_0,0,0.0,0,0,,1,1.0,1,1,people,cds,0.000697570270858705,0
SNG1024.json,7,0,system,hotel,"I do not have that hotel at that time, should I try for a shorter stay?",SNG1024.json_7_0,0,0.0,0,0,,1,0.0625,1,1,do,asm,0.0007043519290164113,0
SNG1024.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",How about just 1 night?,SNG1024.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0014200358418747783,0
SNG1024.json,9,0,system,hotel,"Okay, you are booked at the bridge guest house for 1 night (Saturday).",SNG1024.json_9_0,0,0.0,0,0,,1,0.0833,1,1,house,cds,0.0006530975224450231,0
SNG1024.json,9,1,system,hotel,Your reference number is NVYYU4ML .,SNG1024.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0013402418699115515,0
SNG1024.json,9,2,system,hotel,Can I help with anything else?,SNG1024.json_9_2,0,0.0,0,0,,1,0.1667,1,1,can,om,0.0006856452091597021,0
SNG1024.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Thanks so much, I can't wait.",SNG1024.json_10_0,0,0.0,0,0,,1,0.1429,1,1,can,om,0.0006280488451011479,0
SNG1024.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Bye.,SNG1024.json_10_1,0,0.0,0,0,,0,0.0,0,0,,,0.0021318760700523853,0
SNG1024.json,11,0,system,hotel,Don't mention it.,SNG1024.json_11_0,0,0.0,0,0,,1,0.25,1,1,don,qas,0.0009400813723914325,0
SNG1024.json,11,1,system,hotel,I hope you guys have a blast.,SNG1024.json_11_1,0,0.0,0,0,,0,0.0,0,0,,,0.005281121004372835,0
SNG02136.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'm looking for a train please.,SNG02136.json_0_0,0,0.0,0,0,,1,0.1429,1,1,train,cds,0.0007218255195766687,0
SNG02136.json,1,0,system,train,There are several trains where are you going?,SNG02136.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007511538569815457,0
SNG02136.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I want to go to Peterborough.,SNG02136.json_2_0,0,0.0,0,0,,1,0.1667,1,1,go,cds,0.0008727075182832778,0
SNG02136.json,3,0,system,train,I can certainly help.,SNG02136.json_3_0,0,0.0,0,0,,1,0.25,1,1,can,om,0.0005703034694306552,0
SNG02136.json,3,1,system,train,Where are you departing from?,SNG02136.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.0009979992173612118,0
SNG02136.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I am departing from Cambridge.,SNG02136.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006601875647902489,0
SNG02136.json,5,0,system,train,Do you have a day in mind to travel?,SNG02136.json_5_0,0,0.0,0,0,,1,0.1111,1,1,do,asm,0.001143267727456987,0
SNG02136.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",ill travel; on wednesday.,SNG02136.json_6_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008427892462350428,0
SNG02136.json,6,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",get me the train ID and price,SNG02136.json_6_1,0,0.0,0,0,,1,0.1429,1,1,train,cds,0.0652739554643631,0
SNG02136.json,7,0,system,train,What time would you like to depart?,SNG02136.json_7_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009928250219672918,0
SNG02136.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I would like to leave Cambridge after 09:45, please.",SNG02136.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008386879344470799,0
SNG02136.json,9,0,system,train,I have a train leaving cambridge at 10:06.,SNG02136.json_9_0,0,0.0,0,0,,1,0.1429,1,1,train,cds,0.0007087765261530876,0
SNG02136.json,9,1,system,train,The ID is TR9805 and it's 16.50 pounds per ticket.,SNG02136.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.002803345210850239,0
SNG02136.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",thanks for helping,SNG02136.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.000629145186394453,0
SNG02136.json,11,0,system,train,You're welcome.,SNG02136.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005610561347566545,0
SNG02136.json,11,1,system,train,Anything else I can help you with today?,SNG02136.json_11_1,0,0.0,0,0,,1,0.125,1,1,can,om,0.0006926615023985505,0
SNG02136.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","No, I only needed the train info.",SNG02136.json_12_0,0,0.0,0,0,,1,0.1429,1,1,train,cds,0.0006187529652379453,0
SNG02136.json,12,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Thanks, again.",SNG02136.json_12_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006049041985534132,0
SNG02136.json,12,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Goodbye.,SNG02136.json_12_2,0,0.0,0,0,,0,0.0,0,0,,,0.0009951555402949452,0
SNG02136.json,13,0,system,train,We hope you have a nice time in town.,SNG02136.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006153003196232021,0
SNG02136.json,13,1,system,train,Good bye!,SNG02136.json_13_1,0,0.0,0,0,,0,0.0,0,0,,,0.0018052540253847837,0
PMUL1663.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Hi, I could definitely use some help finding information on a particular hotel.",PMUL1663.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005262287450022995,0
PMUL1663.json,1,0,system,"train, hotel",There are 33 hotels to choose from.,PMUL1663.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.00064497982384637,0
PMUL1663.json,1,1,system,"train, hotel",What type of hotel do you prefer?,PMUL1663.json_1_1,0,0.0,0,0,,1,0.1429,1,1,do,asm,0.0007828850066289306,0
PMUL1663.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I am interested in the Gonville Hotel.,PMUL1663.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.000561602646484971,0
PMUL1663.json,3,0,system,"train, hotel","sure, what would you like to know?",PMUL1663.json_3_0,0,0.0,0,0,,1,0.1429,1,1,know,asm,0.0006276556523516774,0
PMUL1663.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","I need the price range, area, and star of the hotel.",PMUL1663.json_4_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005624691257253289,0
PMUL1663.json,5,0,system,"train, hotel",It is located in the centre and is in the expensive price range.,PMUL1663.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0006875713006593287,0
PMUL1663.json,5,1,system,"train, hotel",It is a 3 star hotel.,PMUL1663.json_5_1,0,0.0,0,0,,0,0.0,0,0,,,0.0008813529275357723,0
PMUL1663.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you book it for me and get a reference number ?,PMUL1663.json_6_0,0,0.0,0,0,,1,0.0909,1,1,can,om,0.0006382369319908321,0
PMUL1663.json,7,0,system,"train, hotel","Yeah, I can definitely do that.",PMUL1663.json_7_0,0,0.0,0,0,,2,0.3333,1,1,"can, do","om, asm",0.0006162404897622764,0
PMUL1663.json,7,1,system,"train, hotel",What day would you like the reservation for?,PMUL1663.json_7_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007811885443516076,0
PMUL1663.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","On second thought, I believe I'll wait on that reservation.",PMUL1663.json_8_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005539117846637964,0
PMUL1663.json,9,0,system,"train, hotel","ok, is there anything else i can help you with today?",PMUL1663.json_9_0,0,0.0,0,0,,1,0.0909,1,1,can,om,0.0005958782276138663,0
PMUL1663.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Yes, I need a train leaving after 18:30",PMUL1663.json_10_0,0,0.0,0,0,,1,0.1429,1,1,train,cds,0.002915213583037257,0
PMUL1663.json,11,0,system,"train, hotel",I have over 2800 entries under your specification.,PMUL1663.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005990138160996139,0
PMUL1663.json,11,1,system,"train, hotel",Would you like to narrow it down?,PMUL1663.json_11_1,0,0.0,0,0,,1,0.1429,1,1,narrow,dmc,0.0007435483857989311,0
PMUL1663.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",leaving norwich going to cambridge on thursday,PMUL1663.json_12_0,0,0.0,0,0,,0,0.0,0,0,,,0.0013379029696807265,0
PMUL1663.json,13,0,system,"train, hotel",Okay!,PMUL1663.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0012158730532974005,0
PMUL1663.json,13,1,system,"train, hotel","You can leave at 19:16, or on one of the 4 other other trains that depart every hour after.",PMUL1663.json_13_1,0,0.0,0,0,,1,0.0588,1,1,can,om,0.0007728372002020478,0
PMUL1663.json,13,2,system,"train, hotel",Which would you like?,PMUL1663.json_13_2,0,0.0,0,0,,0,0.0,0,0,,,0.0009439820423722267,0
PMUL1663.json,14,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",That train will be fine.,PMUL1663.json_14_0,0,0.0,0,0,,1,0.2,1,1,train,cds,0.0007635924266651273,0
PMUL1663.json,14,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Can I please get the train ID, arrival time and travel time?",PMUL1663.json_14_1,0,0.0,0,0,,2,0.1667,1,1,"can, train","om, cds",0.0007132465834729373,0
PMUL1663.json,15,0,system,"train, hotel","Sure, the train id is TR2493, the arrival time is 20:35 and the train ride is 79 minutes long.",PMUL1663.json_15_0,0,0.0,0,0,,2,0.125,1,1,"train, train","cds, cds",0.0006856400286778808,0
PMUL1663.json,15,1,system,"train, hotel",Do you need me to book you a ticket?,PMUL1663.json_15_1,0,0.0,0,0,,1,0.1111,1,1,do,asm,0.01118376199156046,0
PMUL1663.json,16,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",that is all i needed for today.,PMUL1663.json_16_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007083774544298649,0
PMUL1663.json,16,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",thanks for helping,PMUL1663.json_16_1,0,0.0,0,0,,0,0.0,0,0,,,0.000629145186394453,0
PMUL1663.json,17,0,system,"train, hotel",Thank you for contacting us and have a nice day.,PMUL1663.json_17_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005446489085443318,0
MUL1193.json,0,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I am planning a trip to Cambridge and I'm looking for a place to stay.,MUL1193.json_0_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007559244986623526,0
MUL1193.json,0,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I prefer a 4 star hotel in the west.,MUL1193.json_0_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006561033078469336,0
MUL1193.json,1,0,system,"taxi, attraction, hotel","If price is no object, I'd recommend the Huntingdon Marriott Hotel.",MUL1193.json_1_0,0,0.0,0,0,,0,0.0,0,0,,,0.000626109482254833,0
MUL1193.json,1,1,system,"taxi, attraction, hotel",I also have a cheap hotel and a cheap guesthouse in the west.,MUL1193.json_1_1,0,0.0,0,0,,0,0.0,0,0,,,0.001097797299735248,0
MUL1193.json,2,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I would prefer a guesthouse with free wifi.,MUL1193.json_2_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008848740253597498,0
MUL1193.json,2,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Do you have one?,MUL1193.json_2_1,0,0.0,0,0,,1,0.25,1,1,do,asm,0.0008617188432253897,0
MUL1193.json,3,0,system,hotel,"Yes, finches bed and breakfast is a guesthouse in the east, cheap yet 4 stars, and both parking and internet are available.",MUL1193.json_3_0,0,0.0,0,0,,1,0.0476,1,1,bed,asm,0.0007319618598558009,0
MUL1193.json,3,1,system,hotel,Would you like to book a room?,MUL1193.json_3_1,0,0.0,0,0,,0,0.0,0,0,,,0.013330038636922836,0
MUL1193.json,4,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Do they have free parking?,MUL1193.json_4_0,0,0.0,0,0,,1,0.2,1,1,do,asm,0.0012667285045608878,0
MUL1193.json,5,0,system,"taxi, attraction, hotel","Yes, they have parking.",MUL1193.json_5_0,0,0.0,0,0,,0,0.0,0,0,,,0.0010842253686860204,0
MUL1193.json,5,1,system,"taxi, attraction, hotel",Would you like to book or know more info?,MUL1193.json_5_1,0,0.0,0,0,,1,0.1111,1,1,know,asm,0.001018482493236661,0
MUL1193.json,6,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",id love to book!,MUL1193.json_6_0,0,0.0,0,0,,1,0.25,1,1,love,asm,0.05283427610993385,0
MUL1193.json,7,0,system,"taxi, attraction, hotel","Great, can you tell me when you'd like to book?",MUL1193.json_7_0,0,0.0,0,0,,1,0.0909,1,1,can,om,0.0006974575808271766,0
MUL1193.json,8,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Can you please give me the address and phone number of the location?,MUL1193.json_8_0,0,0.0,0,0,,1,0.0769,1,1,can,om,0.0006443304009735584,0
MUL1193.json,8,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I would also like to find some college-related attractions in that area.,MUL1193.json_8_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005345623940229416,0
MUL1193.json,9,0,system,"taxi, attraction, hotel",The number for Finches is 01223276653.,MUL1193.json_9_0,0,0.0,0,0,,0,0.0,0,0,,,0.0009803706780076027,0
MUL1193.json,9,1,system,"taxi, attraction, hotel",The address is 144 Thornton Road.,MUL1193.json_9_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007768535288050771,0
MUL1193.json,10,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","OK, thank you.",MUL1193.json_10_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005510358023457229,0
MUL1193.json,10,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I can't book just yet.,MUL1193.json_10_1,0,0.0,0,0,,1,0.1667,1,1,can,om,0.0010837105801329017,0
MUL1193.json,10,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Are there any colleges in the east part of town?,MUL1193.json_10_2,0,0.0,0,0,,0,0.0,0,0,,,0.0007763928733766079,0
MUL1193.json,11,0,system,"taxi, attraction, hotel",There are no colleges available in the east part of town.,MUL1193.json_11_0,0,0.0,0,0,,0,0.0,0,0,,,0.0007909498526714742,0
MUL1193.json,12,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Hmm.,MUL1193.json_12_0,0,0.0,0,0,,0,0.0,0,0,,,0.002130430191755295,0
MUL1193.json,12,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Is there a similar guesthouse in an area that does have colleges?,MUL1193.json_12_1,0,0.0,0,0,,0,0.0,0,0,,,0.000671155343297869,0
MUL1193.json,13,0,system,"taxi, attraction, hotel","No, unfortunately.",MUL1193.json_13_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008190189255401492,0
MUL1193.json,13,1,system,"taxi, attraction, hotel",That's the only place.,MUL1193.json_13_1,0,0.0,0,0,,0,0.0,0,0,,,0.0036562976893037558,0
MUL1193.json,14,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'd like to book a taxi leaving the hotel by 21:00.,MUL1193.json_14_0,0,0.0,0,0,,0,0.0,0,0,,,0.0011782926740124822,0
MUL1193.json,14,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",I'd also like the contact number and car type.,MUL1193.json_14_1,0,0.0,0,0,,0,0.0,0,0,,,0.0005608636420220137,0
MUL1193.json,15,0,system,"taxi, attraction, hotel","I apologize for any confusion, there are actually 5 colleges located on the West side of town near the guesthouse.",MUL1193.json_15_0,0,0.0,0,0,,0,0.0,0,0,,,0.0005532322102226317,0
MUL1193.json,15,1,system,"taxi, attraction, hotel",I would recommend visiting the Churchill College.,MUL1193.json_15_1,0,0.0,0,0,,0,0.0,0,0,,,0.0006181016215123236,0
MUL1193.json,16,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Great!,MUL1193.json_16_0,0,0.0,0,0,,0,0.0,0,0,,,0.0012009969213977456,0
MUL1193.json,16,1,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",May I have the address and phone number?,MUL1193.json_16_1,0,0.0,0,0,,0,0.0,0,0,,,0.0007695088861510158,0
MUL1193.json,17,0,system,taxi,Sure.,MUL1193.json_17_0,0,0.0,0,0,,0,0.0,0,0,,,0.0008484193822368979,0
MUL1193.json,17,1,system,taxi,"Churchill College is on storey's way, and the phone is 01223336233.",MUL1193.json_17_1,0,0.0,0,0,,0,0.0,0,0,,,0.0009605468949303031,0
MUL1193.json,18,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train","Great, now I need to book a taxi to go between the two, please.",MUL1193.json_18_0,0,0.0,0,0,,1,0.0714,1,1,go,cds,0.0007353422115556896,0
MUL1193.json,19,0,system,"taxi, attraction, hotel",I have booked your taxi.,MUL1193.json_19_0,0,0.0,0,0,,0,0.0,0,0,,,0.005593921057879925,0
MUL1193.json,19,1,system,"taxi, attraction, hotel",It is a black lexus and the contact number is 07034946796.,MUL1193.json_19_1,0,0.0,0,0,,1,0.1,1,1,black,ps,0.14454805850982666,0
MUL1193.json,20,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",Great!,MUL1193.json_20_0,0,0.0,0,0,,0,0.0,0,0,,,0.0012009969213977456,0
